Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779877120,100,,Aggregated,1.700000,1.300000,650,2300,4400,5900,12000,20000,30000,30000,30000,30000,30000,451,131,650,3738.3282589712444,2.157582999643637,30212.008708000212,925.4168514412416
1779877121,100,,Aggregated,1.600000,1.200000,650,2300,4400,5900,12000,20000,30000,30000,30000,30000,30000,452,132,640,3730.0676821637885,2.157582999643637,30212.008708000212,923.3694690265487
1779877122,100,,Aggregated,1.500000,1.200000,630,2200,4400,5900,12000,20000,30000,30000,30000,30000,30000,455,135,630,3705.494583070398,2.157582999643637,30212.008708000212,917.2813186813187
1779877123,100,,Aggregated,1.600000,1.200000,520,2200,4400,5700,12000,20000,30000,30000,30000,30000,30000,457,137,520,3689.307317663093,2.157582999643637,30212.008708000212,913.2669584245076
1779877124,100,,Aggregated,1.600000,1.200000,520,2200,4400,5700,12000,20000,30000,30000,30000,30000,30000,457,137,520,3689.307317663093,2.157582999643637,30212.008708000212,913.2669584245076
1779877125,100,,Aggregated,1.500000,1.100000,520,2200,4400,5700,12000,20000,30000,30000,30000,30000,30000,460,139,520,3665.431028543564,2.157582999643637,30212.008708000212,907.3108695652174
1779877126,100,,Aggregated,1.500000,1.100000,520,2200,4400,5600,12000,20000,30000,30000,30000,30000,30000,463,141,520,3642.068729043273,2.157582999643637,30212.008708000212,901.4319654427646
1779877127,100,,Aggregated,1.500000,1.100000,520,1700,4400,5600,12000,20000,30000,30000,30000,30000,30000,465,143,520,3626.437768557068,2.157582999643637,30212.008708000212,897.5548387096774
1779877128,100,,Aggregated,1.500000,1.100000,510,1600,4400,5500,12000,20000,30000,30000,30000,30000,30000,468,146,460,3603.677651895369,2.157582999643637,30212.008708000212,891.8012820512821
1779877129,100,,Aggregated,1.500000,1.100000,510,1600,4400,5500,12000,20000,30000,30000,30000,30000,30000,468,146,460,3603.677651895369,2.157582999643637,30212.008708000212,891.8012820512821
